hf_index,nodes,edges,temporal_edges,similarity_edges,similarity_edges_per_node,segmentation_mode
4651,9,54,16,38,4.222222222222222,beat_2
4652,8,46,14,32,4.0,beat_2
4653,13,80,24,56,4.3076923076923075,beat_2
4654,10,62,18,44,4.4,beat_2
4655,9,48,16,32,3.5555555555555554,beat_2
4656,11,70,20,50,4.545454545454546,beat_2
4657,9,52,16,36,4.0,beat_2
4658,8,48,14,34,4.25,beat_2
4659,11,64,20,44,4.0,beat_2
4660,9,52,16,36,4.0,beat_2
4661,13,80,24,56,4.3076923076923075,beat_2
4662,9,48,16,32,3.5555555555555554,beat_2
4663,9,54,16,38,4.222222222222222,beat_2
4664,8,46,14,32,4.0,beat_2
4665,12,70,22,48,4.0,beat_2
4666,12,72,22,50,4.166666666666667,beat_2
4667,11,66,20,46,4.181818181818182,beat_2
4668,8,46,14,32,4.0,beat_2
4669,7,40,12,28,4.0,beat_2
4670,12,66,22,44,3.6666666666666665,beat_2
4671,10,56,18,38,3.8,beat_2
4672,11,62,20,42,3.8181818181818183,beat_2
4673,10,58,18,40,4.0,beat_2
4674,9,52,16,36,4.0,beat_2
4675,10,60,18,42,4.2,beat_2
4676,6,30,10,20,3.3333333333333335,beat_2
4677,10,56,18,38,3.8,beat_2
4678,11,70,20,50,4.545454545454546,beat_2
4679,9,52,16,36,4.0,beat_2
4680,6,30,10,20,3.3333333333333335,beat_2
4681,8,44,14,30,3.75,beat_2
4682,10,60,18,42,4.2,beat_2
4683,10,60,18,42,4.2,beat_2
4684,9,50,16,34,3.7777777777777777,beat_2
4685,10,60,18,42,4.2,fixed_1s
4686,10,58,18,40,4.0,beat_2
4687,9,54,16,38,4.222222222222222,beat_2
4688,7,36,12,24,3.4285714285714284,beat_2
4689,10,62,18,44,4.4,beat_2
4690,13,78,24,54,4.153846153846154,beat_2
4691,13,86,24,62,4.769230769230769,beat_2
4692,12,68,22,46,3.8333333333333335,beat_2
4693,11,66,20,46,4.181818181818182,beat_2
4694,7,36,12,24,3.4285714285714284,beat_2
4695,10,60,18,42,4.2,beat_2
4696,13,78,24,54,4.153846153846154,beat_2
4697,10,54,18,36,3.6,beat_2
4698,8,46,14,32,4.0,beat_2
4699,10,50,18,32,3.2,beat_2
4700,13,74,24,50,3.8461538461538463,beat_2
4701,6,30,10,20,3.3333333333333335,beat_2
4702,9,50,16,34,3.7777777777777777,beat_2
4703,10,56,18,38,3.8,beat_2
4704,11,58,20,38,3.4545454545454546,beat_2
4705,8,46,14,32,4.0,beat_2
4706,6,28,10,18,3.0,beat_2
4707,15,96,28,68,4.533333333333333,beat_2
4708,11,60,20,40,3.6363636363636362,beat_2
4709,11,68,20,48,4.363636363636363,beat_2
4710,10,54,18,36,3.6,beat_2
4711,10,58,18,40,4.0,beat_2
4712,11,60,20,40,3.6363636363636362,beat_2
4713,10,54,18,36,3.6,fixed_1s
4714,10,58,18,40,4.0,beat_2
4715,12,76,22,54,4.5,beat_2
4716,11,74,20,54,4.909090909090909,beat_2
4717,14,82,26,56,4.0,beat_2
4718,11,70,20,50,4.545454545454546,beat_2
4719,11,60,20,40,3.6363636363636362,beat_2
4720,13,86,24,62,4.769230769230769,beat_2
4721,12,76,22,54,4.5,beat_2
4722,13,76,24,52,4.0,beat_2
4723,9,52,16,36,4.0,beat_2
4724,10,60,18,42,4.2,fixed_1s
4725,8,44,14,30,3.75,beat_2
4726,11,64,20,44,4.0,beat_2
4727,9,54,16,38,4.222222222222222,beat_2
4728,9,54,16,38,4.222222222222222,beat_2
4729,16,94,30,64,4.0,beat_2
4730,10,62,18,44,4.4,fixed_1s
4731,8,48,14,34,4.25,beat_2
4732,8,44,14,30,3.75,beat_2
4733,8,44,14,30,3.75,beat_2
4734,13,76,24,52,4.0,beat_2
4735,8,44,14,30,3.75,beat_2
4736,9,50,16,34,3.7777777777777777,beat_2
4737,9,52,16,36,4.0,beat_2
4738,10,60,18,42,4.2,fixed_1s
4739,12,66,22,44,3.6666666666666665,beat_2
4740,9,54,16,38,4.222222222222222,beat_2
4741,7,38,12,26,3.7142857142857144,beat_2
4742,9,52,16,36,4.0,beat_2
4743,10,58,18,40,4.0,beat_2
4744,9,52,16,36,4.0,beat_2
4745,6,30,10,20,3.3333333333333335,beat_2
4746,12,72,22,50,4.166666666666667,beat_2
4747,10,60,18,42,4.2,beat_2
4748,12,70,22,48,4.0,beat_2
4749,8,44,14,30,3.75,beat_2
4750,10,54,18,36,3.6,beat_2
4751,7,40,12,28,4.0,beat_2
4752,9,52,16,36,4.0,beat_2
4753,10,62,18,44,4.4,beat_2
4754,7,36,12,24,3.4285714285714284,beat_2
4755,6,30,10,20,3.3333333333333335,beat_2
4756,13,76,24,52,4.0,beat_2
4757,12,74,22,52,4.333333333333333,beat_2
4758,10,54,18,36,3.6,beat_2
4759,13,74,24,50,3.8461538461538463,beat_2
4760,10,58,18,40,4.0,beat_2
4761,11,66,20,46,4.181818181818182,beat_2
4762,10,54,18,36,3.6,beat_2
4763,10,60,18,42,4.2,beat_2
4764,8,46,14,32,4.0,beat_2
4765,5,20,8,12,2.4,beat_2
4766,9,50,16,34,3.7777777777777777,beat_2
4767,7,38,12,26,3.7142857142857144,beat_2
4768,9,54,16,38,4.222222222222222,beat_2
4769,8,46,14,32,4.0,beat_2
4770,8,46,14,32,4.0,beat_2
4771,8,46,14,32,4.0,beat_2
4772,9,54,16,38,4.222222222222222,beat_2
4773,8,48,14,34,4.25,beat_2
4774,12,64,22,42,3.5,beat_2
4775,10,56,18,38,3.8,beat_2
4776,12,72,22,50,4.166666666666667,beat_2
4777,9,52,16,36,4.0,beat_2
4778,10,58,18,40,4.0,beat_2
4779,10,56,18,38,3.8,beat_2
4780,8,46,14,32,4.0,beat_2
4781,7,38,12,26,3.7142857142857144,beat_2
4782,8,48,14,34,4.25,beat_2
4783,9,54,16,38,4.222222222222222,beat_2
4784,11,68,20,48,4.363636363636363,beat_2
4785,11,68,20,48,4.363636363636363,beat_2
4786,12,74,22,52,4.333333333333333,beat_2
4787,10,58,18,40,4.0,beat_2
4788,8,44,14,30,3.75,beat_2
4789,18,110,34,76,4.222222222222222,beat_2
4790,9,50,16,34,3.7777777777777777,beat_2
4791,10,54,18,36,3.6,fixed_1s
4792,14,84,26,58,4.142857142857143,beat_2
4793,11,60,20,40,3.6363636363636362,beat_2
4794,14,84,26,58,4.142857142857143,beat_2
4795,11,66,20,46,4.181818181818182,beat_2
4796,8,42,14,28,3.5,beat_2
4797,9,50,16,34,3.7777777777777777,beat_2
4798,9,50,16,34,3.7777777777777777,beat_2
4799,8,44,14,30,3.75,beat_2
4800,7,38,12,26,3.7142857142857144,beat_2
4801,9,48,16,32,3.5555555555555554,beat_2
4802,8,44,14,30,3.75,beat_2
4803,7,38,12,26,3.7142857142857144,beat_2
4804,9,54,16,38,4.222222222222222,beat_2
4805,11,70,20,50,4.545454545454546,beat_2
4806,10,58,18,40,4.0,beat_2
4807,10,58,18,40,4.0,beat_2
4808,10,56,18,38,3.8,beat_2
4809,10,52,18,34,3.4,beat_2
4810,8,44,14,30,3.75,beat_2
4811,8,46,14,32,4.0,beat_2
4812,6,30,10,20,3.3333333333333335,beat_2
4813,11,62,20,42,3.8181818181818183,beat_2
4814,10,62,18,44,4.4,beat_2
4815,13,74,24,50,3.8461538461538463,beat_2
4816,9,54,16,38,4.222222222222222,beat_2
4817,12,74,22,52,4.333333333333333,beat_2
4818,12,78,22,56,4.666666666666667,beat_2
4819,7,38,12,26,3.7142857142857144,beat_2
4820,8,48,14,34,4.25,beat_2
4821,7,38,12,26,3.7142857142857144,beat_2
4822,10,60,18,42,4.2,beat_2
4823,12,72,22,50,4.166666666666667,beat_2
4824,7,38,12,26,3.7142857142857144,beat_2
4825,14,80,26,54,3.857142857142857,beat_2
4826,10,56,18,38,3.8,beat_2
4827,13,80,24,56,4.3076923076923075,beat_2
4828,10,58,18,40,4.0,beat_2
4829,13,84,24,60,4.615384615384615,beat_2
4830,11,68,20,48,4.363636363636363,beat_2
4831,10,62,18,44,4.4,beat_2
4832,10,62,18,44,4.4,fixed_1s
4833,8,44,14,30,3.75,beat_2
4834,10,58,18,40,4.0,beat_2
4835,13,76,24,52,4.0,beat_2
4836,16,98,30,68,4.25,beat_2
4837,9,54,16,38,4.222222222222222,beat_2
4838,8,46,14,32,4.0,beat_2
4839,10,60,18,42,4.2,beat_2
4840,10,60,18,42,4.2,fixed_1s
4841,10,56,18,38,3.8,beat_2
4842,11,68,20,48,4.363636363636363,beat_2
4843,7,40,12,28,4.0,beat_2
4844,11,66,20,46,4.181818181818182,beat_2
4845,10,54,18,36,3.6,beat_2
4846,11,66,20,46,4.181818181818182,beat_2
4847,16,90,30,60,3.75,beat_2
4848,11,66,20,46,4.181818181818182,beat_2
4849,10,58,18,40,4.0,fixed_1s
4850,14,86,26,60,4.285714285714286,beat_2
4851,13,78,24,54,4.153846153846154,beat_2
4852,12,74,22,52,4.333333333333333,beat_2
4853,14,84,26,58,4.142857142857143,beat_2
4854,13,82,24,58,4.461538461538462,beat_2
4855,15,88,28,60,4.0,beat_2
4856,13,82,24,58,4.461538461538462,beat_2
4857,13,80,24,56,4.3076923076923075,beat_2
4858,8,46,14,32,4.0,beat_2
4859,9,50,16,34,3.7777777777777777,beat_2
4860,10,60,18,42,4.2,beat_2
4861,9,46,16,30,3.3333333333333335,beat_2
4862,11,66,20,46,4.181818181818182,beat_2
4863,12,72,22,50,4.166666666666667,beat_2
4864,14,84,26,58,4.142857142857143,beat_2
4865,10,56,18,38,3.8,beat_2
4866,11,68,20,48,4.363636363636363,beat_2
4867,10,62,18,44,4.4,fixed_1s
4868,9,52,16,36,4.0,beat_2
4869,7,38,12,26,3.7142857142857144,beat_2
4870,14,82,26,56,4.0,beat_2
4871,14,78,26,52,3.7142857142857144,beat_2
4872,11,66,20,46,4.181818181818182,beat_2
4873,15,90,28,62,4.133333333333334,beat_2
4874,9,50,16,34,3.7777777777777777,beat_2
4875,9,54,16,38,4.222222222222222,beat_2
4876,8,46,14,32,4.0,beat_2
4877,9,52,16,36,4.0,beat_2
4878,15,88,28,60,4.0,beat_2
4879,7,38,12,26,3.7142857142857144,beat_2
4880,8,46,14,32,4.0,beat_2
4881,10,64,18,46,4.6,beat_2
4882,9,54,16,38,4.222222222222222,beat_2
4883,5,20,8,12,2.4,beat_2
4884,9,48,16,32,3.5555555555555554,beat_2
4885,9,52,16,36,4.0,beat_2
4886,9,50,16,34,3.7777777777777777,beat_2
4887,7,40,12,28,4.0,beat_2
4888,17,106,32,74,4.352941176470588,beat_2
4889,10,60,18,42,4.2,beat_2
4890,7,38,12,26,3.7142857142857144,beat_2
4891,10,56,18,38,3.8,beat_2
4892,10,56,18,38,3.8,beat_2
4893,6,30,10,20,3.3333333333333335,beat_2
4894,12,72,22,50,4.166666666666667,beat_2
4895,10,58,18,40,4.0,beat_2
4896,6,30,10,20,3.3333333333333335,beat_2
4897,10,58,18,40,4.0,beat_2
4898,9,56,16,40,4.444444444444445,beat_2
4899,10,60,18,42,4.2,beat_2
4900,10,54,18,36,3.6,beat_2
4901,7,40,12,28,4.0,beat_2
4902,11,60,20,40,3.6363636363636362,beat_2
4903,9,52,16,36,4.0,beat_2
4904,8,44,14,30,3.75,beat_2
4905,12,70,22,48,4.0,beat_2
4906,12,78,22,56,4.666666666666667,beat_2
4907,8,44,14,30,3.75,beat_2
4908,13,84,24,60,4.615384615384615,beat_2
4909,5,20,8,12,2.4,beat_2
4910,9,50,16,34,3.7777777777777777,beat_2
4911,7,40,12,28,4.0,beat_2
4912,11,64,20,44,4.0,beat_2
4913,5,20,8,12,2.4,beat_2
4914,10,60,18,42,4.2,beat_2
4915,7,36,12,24,3.4285714285714284,beat_2
4916,11,64,20,44,4.0,beat_2
4917,6,30,10,20,3.3333333333333335,beat_2
4918,6,30,10,20,3.3333333333333335,beat_2
4919,10,54,18,36,3.6,beat_2
4920,14,84,26,58,4.142857142857143,beat_2
4921,8,44,14,30,3.75,beat_2
4922,11,64,20,44,4.0,beat_2
4923,11,64,20,44,4.0,beat_2
4924,11,64,20,44,4.0,beat_2
4925,12,78,22,56,4.666666666666667,beat_2
4926,10,58,18,40,4.0,beat_2
4927,11,68,20,48,4.363636363636363,beat_2
4928,11,64,20,44,4.0,beat_2
4929,11,62,20,42,3.8181818181818183,beat_2
4930,9,54,16,38,4.222222222222222,beat_2
4931,7,40,12,28,4.0,beat_2
4932,7,38,12,26,3.7142857142857144,beat_2
4933,7,38,12,26,3.7142857142857144,beat_2
4934,11,60,20,40,3.6363636363636362,beat_2
4935,8,46,14,32,4.0,beat_2
4936,11,64,20,44,4.0,beat_2
4937,10,56,18,38,3.8,beat_2
4938,10,54,18,36,3.6,beat_2
4939,8,46,14,32,4.0,beat_2
4940,10,56,18,38,3.8,beat_2
4941,15,84,28,56,3.7333333333333334,beat_2
4942,13,74,24,50,3.8461538461538463,beat_2
4943,12,74,22,52,4.333333333333333,beat_2
4944,10,62,18,44,4.4,beat_2
4945,10,62,18,44,4.4,beat_2
4946,9,54,16,38,4.222222222222222,beat_2
4947,11,62,20,42,3.8181818181818183,beat_2
4948,14,84,26,58,4.142857142857143,beat_2
4949,12,68,22,46,3.8333333333333335,beat_2
4950,5,20,8,12,2.4,beat_2
4951,10,60,18,42,4.2,beat_2
4952,13,80,24,56,4.3076923076923075,beat_2
4953,13,78,24,54,4.153846153846154,beat_2
4954,9,54,16,38,4.222222222222222,beat_2
4955,9,52,16,36,4.0,beat_2
4956,7,38,12,26,3.7142857142857144,beat_2
4957,13,78,24,54,4.153846153846154,beat_2
4958,14,88,26,62,4.428571428571429,beat_2
4959,7,40,12,28,4.0,beat_2
4960,12,74,22,52,4.333333333333333,beat_2
4961,13,78,24,54,4.153846153846154,beat_2
4962,9,50,16,34,3.7777777777777777,beat_2
4963,10,54,18,36,3.6,beat_2
4964,13,68,24,44,3.3846153846153846,beat_2
4965,10,60,18,42,4.2,beat_2
4966,7,38,12,26,3.7142857142857144,beat_2
4967,8,46,14,32,4.0,beat_2
4968,13,74,24,50,3.8461538461538463,beat_2
4969,11,66,20,46,4.181818181818182,beat_2
4970,6,30,10,20,3.3333333333333335,beat_2
4971,13,72,24,48,3.6923076923076925,beat_2
4972,12,72,22,50,4.166666666666667,beat_2
4973,13,80,24,56,4.3076923076923075,beat_2
4974,12,72,22,50,4.166666666666667,beat_2
4975,12,72,22,50,4.166666666666667,beat_2
4976,10,54,18,36,3.6,beat_2
4977,9,52,16,36,4.0,beat_2
4978,10,58,18,40,4.0,beat_2
4979,9,50,16,34,3.7777777777777777,beat_2
4980,9,54,16,38,4.222222222222222,beat_2
4981,8,44,14,30,3.75,beat_2
4982,9,52,16,36,4.0,beat_2
4983,17,98,32,66,3.8823529411764706,beat_2
4984,12,76,22,54,4.5,beat_2
4985,9,52,16,36,4.0,beat_2
4986,8,44,14,30,3.75,beat_2
4987,8,48,14,34,4.25,beat_2
4988,12,70,22,48,4.0,beat_2
4989,9,56,16,40,4.444444444444445,beat_2
4990,12,76,22,54,4.5,beat_2
4991,9,54,16,38,4.222222222222222,beat_2
4992,9,50,16,34,3.7777777777777777,beat_2
4993,6,28,10,18,3.0,beat_2
4994,10,56,18,38,3.8,beat_2
4995,10,56,18,38,3.8,beat_2
4996,5,20,8,12,2.4,beat_2
4997,10,54,18,36,3.6,fixed_1s
4998,5,20,8,12,2.4,beat_2
4999,5,20,8,12,2.4,beat_2
5000,12,72,22,50,4.166666666666667,beat_2
5001,11,66,20,46,4.181818181818182,beat_2
5002,10,62,18,44,4.4,beat_2
5003,7,38,12,26,3.7142857142857144,beat_2
5004,8,44,14,30,3.75,beat_2
5005,5,20,8,12,2.4,beat_2
5006,6,30,10,20,3.3333333333333335,beat_2
5007,10,60,18,42,4.2,beat_2
5008,10,60,18,42,4.2,beat_2
5009,10,60,18,42,4.2,beat_2
5010,13,74,24,50,3.8461538461538463,beat_2
5011,11,64,20,44,4.0,beat_2
5012,11,72,20,52,4.7272727272727275,beat_2
5013,8,46,14,32,4.0,beat_2
5014,10,56,18,38,3.8,beat_2
5015,8,46,14,32,4.0,beat_2
5016,9,54,16,38,4.222222222222222,beat_2
5017,9,50,16,34,3.7777777777777777,beat_2
5018,10,58,18,40,4.0,beat_2
5019,8,46,14,32,4.0,beat_2
5020,10,54,18,36,3.6,fixed_1s
5021,9,50,16,34,3.7777777777777777,beat_2
5022,10,60,18,42,4.2,fixed_1s
5023,14,80,26,54,3.857142857142857,beat_2
5024,12,74,22,52,4.333333333333333,beat_2
5025,10,62,18,44,4.4,beat_2
5026,13,68,24,44,3.3846153846153846,beat_2
5027,10,54,18,36,3.6,beat_2
5028,12,70,22,48,4.0,beat_2
5029,10,60,18,42,4.2,beat_2
5030,11,68,20,48,4.363636363636363,beat_2
5031,13,84,24,60,4.615384615384615,beat_2
5032,10,60,18,42,4.2,beat_2
5033,11,58,20,38,3.4545454545454546,beat_2
5034,10,58,18,40,4.0,beat_2
5035,6,30,10,20,3.3333333333333335,beat_2
5036,11,66,20,46,4.181818181818182,beat_2
5037,10,62,18,44,4.4,beat_2
5038,10,56,18,38,3.8,beat_2
5039,10,60,18,42,4.2,beat_2
5040,9,54,16,38,4.222222222222222,beat_2
5041,7,38,12,26,3.7142857142857144,beat_2
5042,14,84,26,58,4.142857142857143,beat_2
5043,16,92,30,62,3.875,beat_2
5044,11,60,20,40,3.6363636363636362,beat_2
5045,7,38,12,26,3.7142857142857144,beat_2
5046,10,58,18,40,4.0,beat_2
5047,10,58,18,40,4.0,fixed_1s
5048,12,74,22,52,4.333333333333333,beat_2
5049,11,64,20,44,4.0,beat_2
5050,8,40,14,26,3.25,beat_2
5051,9,54,16,38,4.222222222222222,beat_2
5052,5,20,8,12,2.4,beat_2
5053,15,82,28,54,3.6,beat_2
5054,7,38,12,26,3.7142857142857144,beat_2
5055,7,36,12,24,3.4285714285714284,beat_2
5056,10,60,18,42,4.2,beat_2
5057,10,64,18,46,4.6,beat_2
5058,9,52,16,36,4.0,beat_2
5059,10,58,18,40,4.0,beat_2
5060,8,46,14,32,4.0,beat_2
5061,11,66,20,46,4.181818181818182,beat_2
5062,8,46,14,32,4.0,beat_2
5063,11,64,20,44,4.0,beat_2
5064,12,68,22,46,3.8333333333333335,beat_2
5065,14,82,26,56,4.0,beat_2
5066,5,20,8,12,2.4,beat_2
5067,9,52,16,36,4.0,beat_2
5068,10,54,18,36,3.6,fixed_1s
5069,7,40,12,28,4.0,beat_2
5070,12,74,22,52,4.333333333333333,beat_2
5071,12,76,22,54,4.5,beat_2
5072,10,60,18,42,4.2,beat_2
5073,9,52,16,36,4.0,beat_2
5074,7,38,12,26,3.7142857142857144,beat_2
5075,9,50,16,34,3.7777777777777777,beat_2
5076,9,54,16,38,4.222222222222222,beat_2
5077,10,60,18,42,4.2,fixed_1s
5078,9,50,16,34,3.7777777777777777,beat_2
5079,7,38,12,26,3.7142857142857144,beat_2
5080,12,70,22,48,4.0,beat_2
5081,8,46,14,32,4.0,beat_2
5082,10,56,18,38,3.8,beat_2
5083,10,56,18,38,3.8,fixed_1s
5084,6,22,10,12,2.0,beat_2
5085,12,66,22,44,3.6666666666666665,beat_2
5086,8,46,14,32,4.0,beat_2
5087,13,74,24,50,3.8461538461538463,beat_2
5088,13,80,24,56,4.3076923076923075,beat_2
5089,9,52,16,36,4.0,beat_2
5090,5,20,8,12,2.4,beat_2
5091,9,48,16,32,3.5555555555555554,beat_2
5092,10,56,18,38,3.8,fixed_1s
5093,12,70,22,48,4.0,beat_2
5094,10,62,18,44,4.4,beat_2
5095,11,70,20,50,4.545454545454546,beat_2
5096,10,58,18,40,4.0,beat_2
5097,8,46,14,32,4.0,beat_2
5098,11,64,20,44,4.0,beat_2
5099,9,50,16,34,3.7777777777777777,beat_2
5100,7,38,12,26,3.7142857142857144,beat_2
5101,10,62,18,44,4.4,beat_2
5102,8,46,14,32,4.0,beat_2
5103,11,68,20,48,4.363636363636363,beat_2
5104,8,48,14,34,4.25,beat_2
5105,9,50,16,34,3.7777777777777777,beat_2
5106,10,60,18,42,4.2,fixed_1s
5107,10,60,18,42,4.2,beat_2
5108,6,30,10,20,3.3333333333333335,beat_2
5109,8,46,14,32,4.0,beat_2
5110,9,52,16,36,4.0,beat_2
5111,16,98,30,68,4.25,beat_2
5112,9,54,16,38,4.222222222222222,beat_2
5113,13,76,24,52,4.0,beat_2
5114,10,60,18,42,4.2,beat_2
5115,8,48,14,34,4.25,beat_2
5116,10,62,18,44,4.4,beat_2
5117,12,68,22,46,3.8333333333333335,beat_2
5118,9,54,16,38,4.222222222222222,beat_2
5119,7,38,12,26,3.7142857142857144,beat_2
5120,9,52,16,36,4.0,beat_2
5121,10,54,18,36,3.6,beat_2
5122,7,40,12,28,4.0,beat_2
5123,5,20,8,12,2.4,beat_2
5124,10,60,18,42,4.2,beat_2
5125,5,20,8,12,2.4,beat_2
5126,11,68,20,48,4.363636363636363,beat_2
5127,10,62,18,44,4.4,beat_2
5128,9,54,16,38,4.222222222222222,beat_2
5129,13,80,24,56,4.3076923076923075,beat_2
5130,12,72,22,50,4.166666666666667,beat_2
5131,10,58,18,40,4.0,fixed_1s
5132,12,78,22,56,4.666666666666667,beat_2
5133,8,44,14,30,3.75,beat_2
5134,15,90,28,62,4.133333333333334,beat_2
5135,9,52,16,36,4.0,beat_2
5136,10,58,18,40,4.0,fixed_1s
5137,10,60,18,42,4.2,beat_2
5138,10,58,18,40,4.0,beat_2
5139,13,80,24,56,4.3076923076923075,beat_2
5140,13,84,24,60,4.615384615384615,beat_2
5141,10,60,18,42,4.2,beat_2
5142,14,90,26,64,4.571428571428571,beat_2
5143,12,74,22,52,4.333333333333333,beat_2
5144,10,62,18,44,4.4,beat_2
5145,8,46,14,32,4.0,beat_2
5146,7,36,12,24,3.4285714285714284,beat_2
5147,13,72,24,48,3.6923076923076925,beat_2
5148,11,62,20,42,3.8181818181818183,beat_2
5149,7,38,12,26,3.7142857142857144,beat_2
5150,12,70,22,48,4.0,beat_2
5151,7,34,12,22,3.142857142857143,beat_2
5152,10,58,18,40,4.0,beat_2
5153,11,68,20,48,4.363636363636363,beat_2
5154,10,60,18,42,4.2,beat_2
5155,12,74,22,52,4.333333333333333,beat_2
5156,9,56,16,40,4.444444444444445,beat_2
5157,11,64,20,44,4.0,beat_2
5158,12,78,22,56,4.666666666666667,beat_2
5159,9,56,16,40,4.444444444444445,beat_2
5160,8,44,14,30,3.75,beat_2
5161,8,46,14,32,4.0,beat_2
5162,11,64,20,44,4.0,beat_2
5163,7,40,12,28,4.0,beat_2
5164,9,52,16,36,4.0,beat_2
5165,10,56,18,38,3.8,beat_2
5166,10,62,18,44,4.4,beat_2
5167,10,62,18,44,4.4,fixed_1s
5168,10,60,18,42,4.2,beat_2
5169,13,78,24,54,4.153846153846154,beat_2
5170,9,54,16,38,4.222222222222222,beat_2
5171,11,66,20,46,4.181818181818182,beat_2
5172,10,52,18,34,3.4,beat_2
5173,10,58,18,40,4.0,beat_2
5174,8,44,14,30,3.75,beat_2
5175,8,46,14,32,4.0,beat_2
5176,13,72,24,48,3.6923076923076925,beat_2
5177,11,66,20,46,4.181818181818182,beat_2
5178,9,54,16,38,4.222222222222222,beat_2
5179,10,58,18,40,4.0,fixed_1s
5180,10,54,18,36,3.6,beat_2
5181,15,92,28,64,4.266666666666667,beat_2
5182,10,60,18,42,4.2,beat_2
5183,10,56,18,38,3.8,beat_2
5184,13,78,24,54,4.153846153846154,beat_2
5185,12,74,22,52,4.333333333333333,beat_2
5186,14,82,26,56,4.0,beat_2
5187,14,84,26,58,4.142857142857143,beat_2
5188,12,74,22,52,4.333333333333333,beat_2
5189,9,50,16,34,3.7777777777777777,beat_2
5190,10,62,18,44,4.4,beat_2
5191,13,78,24,54,4.153846153846154,beat_2
5192,9,54,16,38,4.222222222222222,beat_2
5193,10,58,18,40,4.0,beat_2
5194,9,50,16,34,3.7777777777777777,beat_2
5195,8,46,14,32,4.0,beat_2
5196,14,88,26,62,4.428571428571429,beat_2
5197,15,86,28,58,3.8666666666666667,beat_2
5198,7,38,12,26,3.7142857142857144,beat_2
5199,7,40,12,28,4.0,beat_2
5200,11,66,20,46,4.181818181818182,beat_2
5201,5,20,8,12,2.4,beat_2
5202,8,48,14,34,4.25,beat_2
5203,14,80,26,54,3.857142857142857,beat_2
5204,12,66,22,44,3.6666666666666665,beat_2
5205,18,104,34,70,3.888888888888889,beat_2
5206,7,40,12,28,4.0,beat_2
5207,15,96,28,68,4.533333333333333,beat_2
5208,5,20,8,12,2.4,beat_2
5209,10,60,18,42,4.2,beat_2
5210,11,66,20,46,4.181818181818182,beat_2
5211,6,30,10,20,3.3333333333333335,beat_2
5212,13,76,24,52,4.0,beat_2
5213,10,60,18,42,4.2,beat_2
5214,10,56,18,38,3.8,beat_2
5215,9,52,16,36,4.0,beat_2
5216,8,44,14,30,3.75,beat_2
5217,7,36,12,24,3.4285714285714284,beat_2
5218,7,38,12,26,3.7142857142857144,beat_2
5219,5,20,8,12,2.4,beat_2
5220,13,74,24,50,3.8461538461538463,beat_2
5221,11,62,20,42,3.8181818181818183,beat_2
5222,10,60,18,42,4.2,beat_2
5223,11,58,20,38,3.4545454545454546,beat_2
5224,11,66,20,46,4.181818181818182,beat_2
5225,9,52,16,36,4.0,beat_2
5226,8,46,14,32,4.0,beat_2
5227,10,56,18,38,3.8,beat_2
5228,5,20,8,12,2.4,beat_2
5229,10,60,18,42,4.2,beat_2
5230,8,42,14,28,3.5,beat_2
5231,6,30,10,20,3.3333333333333335,beat_2
5232,10,62,18,44,4.4,beat_2
5233,11,64,20,44,4.0,beat_2
5234,16,98,30,68,4.25,beat_2
5235,9,54,16,38,4.222222222222222,beat_2
5236,14,90,26,64,4.571428571428571,beat_2
5237,9,52,16,36,4.0,beat_2
5238,10,60,18,42,4.2,beat_2
5239,11,66,20,46,4.181818181818182,beat_2
5240,12,74,22,52,4.333333333333333,beat_2
5241,9,52,16,36,4.0,beat_2
5242,8,46,14,32,4.0,beat_2
5243,10,60,18,42,4.2,beat_2
5244,12,76,22,54,4.5,beat_2
5245,12,72,22,50,4.166666666666667,beat_2
5246,10,62,18,44,4.4,beat_2
5247,8,44,14,30,3.75,beat_2
5248,12,68,22,46,3.8333333333333335,beat_2
5249,9,50,16,34,3.7777777777777777,beat_2
5250,8,44,14,30,3.75,beat_2
5251,9,52,16,36,4.0,beat_2
5252,5,20,8,12,2.4,beat_2
5253,12,72,22,50,4.166666666666667,beat_2
5254,7,38,12,26,3.7142857142857144,beat_2
5255,12,68,22,46,3.8333333333333335,beat_2
5256,11,66,20,46,4.181818181818182,beat_2
5257,9,50,16,34,3.7777777777777777,beat_2
5258,5,20,8,12,2.4,beat_2
5259,5,20,8,12,2.4,beat_2
5260,10,58,18,40,4.0,beat_2
5261,7,38,12,26,3.7142857142857144,beat_2
5262,10,62,18,44,4.4,beat_2
5263,12,72,22,50,4.166666666666667,beat_2
5264,11,60,20,40,3.6363636363636362,beat_2
5265,9,56,16,40,4.444444444444445,beat_2
5266,11,64,20,44,4.0,beat_2
5267,10,58,18,40,4.0,beat_2
5268,8,46,14,32,4.0,beat_2
5269,7,38,12,26,3.7142857142857144,beat_2
5270,12,70,22,48,4.0,beat_2
5271,12,70,22,48,4.0,beat_2
5272,15,92,28,64,4.266666666666667,beat_2
5273,8,44,14,30,3.75,beat_2
5274,6,30,10,20,3.3333333333333335,beat_2
5275,11,68,20,48,4.363636363636363,beat_2
5276,12,70,22,48,4.0,beat_2
5277,9,52,16,36,4.0,beat_2
5278,11,64,20,44,4.0,beat_2
5279,9,52,16,36,4.0,beat_2
5280,10,60,18,42,4.2,beat_2
5281,12,68,22,46,3.8333333333333335,beat_2
